ID,titulo practica,RUT Companhia,sueldo,modalidad,formato
28861,Practicante en Didáctica de la Historia,77678619-5,241820,Trabajo presencial,Jornadas de turnos
31674,Practicante en Mineralogía,77678619-5,321328,Trabajo remoto,Jornadas flexibles
57057,Practicante en Edición de Video,77679213-6,237164,Trabajo remoto,Jornada de medio tiempo
69241,Practicante en Diseño de Interiores,77679381-7,203165,Trabajo remoto,Jornada de tiempo completo
92999,Practicante en Inteligencia Artificial,77679113-K,295149,Trabajo remoto,Jornada de tiempo completo
57634,Practicante en Óptica y Fotónica,77679393-0,285755,Trabajo presencial,Jornada de medio tiempo
49415,Practicante en Trabajo Social Penitenciario,77679393-0,340050,Trabajo presencial,Jornada de tiempo parcial
44257,Practicante en Propiedad Intelectual,77679393-0,239711,Trabajo presencial,Jornada de tiempo completo
12120,Practicante en Endodoncia,77679393-0,234693,Trabajo presencial,Jornadas flexibles
50622,Practicante en Derechos Humanos,77679393-0,209665,Trabajo presencial,Jornada de medio tiempo
6107,Practicante en Electrónica de Potencia,77679393-0,273083,Trabajo presencial,Jornada de medio tiempo
18913,Practicante en Clínica Odontológica,77679393-0,342920,Trabajo remoto,Jornada de medio tiempo
23723,Practicante en Neuropsicología,77679393-0,300280,Trabajo presencial,Jornada de medio tiempo
36617,Practicante en Estudios de Género,77679393-0,382941,Trabajo remoto,Jornada de tiempo completo
74068,Practicante en Cirugía,77679393-0,229452,Trabajo presencial,Jornadas de turnos
96015,Practicante en Derecho Corporativo,77679393-0,236248,Trabajo remoto,Jornada de tiempo completo
49644,Practicante en Salud Mental,77679393-0,280034,Trabajo presencial,Jornadas de turnos
17939,Practicante en Animación y Modelado 3D,77679692-1,293105,Trabajo remoto,Jornada de medio tiempo
76574,Practicante en Gestión Escolar,77679692-1,230554,Trabajo remoto,Jornadas flexibles
95942,Practicante en Trabajo Social de Salud,77679692-1,261930,Trabajo presencial,Jornada de tiempo parcial
66694,Practicante en Desarrollo de Software,77679692-1,217587,Trabajo presencial,Jornada de tiempo parcial
13185,Practicante en Demografía,77679489-9,302074,Trabajo remoto,Jornada de tiempo completo
87880,Practicante en Derechos Humanos,77679489-9,318060,Trabajo remoto,Jornadas de turnos
8901,Practicante en Gestión Escolar,77679747-2,385399,Trabajo presencial,Jornadas de turnos
69228,Practicante en Mineralogía,77679747-2,215803,Trabajo presencial,Jornada de tiempo parcial
71654,Practicante en Geriatría,77679747-2,200680,Trabajo presencial,Jornada de medio tiempo
99604,Practicante en Derecho Penal,77679747-2,228232,Trabajo presencial,Jornadas de turnos
66743,Practicante en Psicomotricidad Infantil,77679747-2,234394,Trabajo presencial,Jornada de medio tiempo
89129,Practicante en Museología,77679747-2,261662,Trabajo presencial,Jornada de tiempo parcial
55338,Practicante en Ingeniería Estructural,77679747-2,301578,Trabajo remoto,Jornada de tiempo parcial
37637,Practicante en Patrimonio Cultural,77680431-2,269183,Trabajo remoto,Jornadas de turnos
32194,Practicante en Derecho Penal,77680307-3,318203,Trabajo presencial,Jornada de tiempo parcial
7396,Practicante en Biología Marina,77680307-3,262295,Trabajo presencial,Jornada de medio tiempo
38102,Practicante en Psicomotricidad Infantil,77680307-3,377606,Trabajo remoto,Jornadas de turnos
60432,Practicante en Patrimonio Cultural,77680307-3,223747,Trabajo remoto,Jornadas de turnos
24806,Practicante en Geriatría,77680321-9,369724,Trabajo presencial,Jornada de tiempo parcial
4194,Practicante en Sociología de la Educación,77680321-9,261268,Trabajo presencial,Jornada de tiempo parcial
42918,Practicante en Logística,77680321-9,432410,Trabajo remoto,Jornadas flexibles
18407,Practicante en Petrología,77681408-3,295309,Trabajo presencial,Jornada de tiempo parcial
641,Practicante en Mapeo Geológico,77681408-3,225596,Trabajo presencial,Jornadas de turnos
15226,Practicante en Estudio de Arquitectura,77681408-3,292311,Trabajo remoto,Jornada de tiempo parcial
55326,Practicante en Investigación Social,77681408-3,285690,Trabajo remoto,Jornada de medio tiempo
1417,Practicante en Endodoncia,77681408-3,220884,Trabajo presencial,Jornadas flexibles
93290,Practicante en Psicología Organizacional,77681408-3,212410,Trabajo presencial,Jornada de tiempo parcial
80116,Practicante en Psicología Forense,77681408-3,259711,Trabajo presencial,Jornada de tiempo parcial
53108,Practicante en Animación y Modelado 3D,77681408-3,251144,Trabajo remoto,Jornada de medio tiempo
24518,Practicante en Educación Artística,77681523-3,264848,Trabajo presencial,Jornada de medio tiempo
21788,Practicante en Salud Mental,77681523-3,204412,Trabajo remoto,Jornada de medio tiempo
43411,Practicante en Sociología Urbana,77681523-3,235630,Trabajo remoto,Jornadas de turnos
35807,Practicante en Farmacología,77681523-3,261902,Trabajo remoto,Jornada de tiempo completo
2064,Practicante en Identidad Corporativa,77681523-3,209169,Trabajo remoto,Jornada de medio tiempo
56171,Practicante en Diseño Editorial,77681523-3,201382,Trabajo presencial,Jornada de tiempo completo
9869,Practicante en Restauración Patrimonial,77681523-3,303205,Trabajo presencial,Jornadas de turnos
50093,Practicante en Geotecnia,77681523-3,296708,Trabajo presencial,Jornadas flexibles
9033,Practicante en Demografía,77681523-3,291591,Trabajo presencial,Jornada de medio tiempo
40642,Practicante en Odontopediatría,77681523-3,365226,Trabajo presencial,Jornada de tiempo parcial
9962,Practicante en Biología Marina,77682439-9,303358,Trabajo presencial,Jornadas flexibles
41620,Practicante en Gestión Escolar,77682439-9,260050,Trabajo presencial,Jornada de tiempo parcial
7139,Practicante en Propiedad Intelectual,77682439-9,256639,Trabajo presencial,Jornada de tiempo completo
93627,Practicante en Odontopediatría,77682439-9,222286,Trabajo remoto,Jornadas flexibles
72533,Practicante en Patrimonio Cultural,77682439-9,252148,Trabajo presencial,Jornada de tiempo parcial
62937,Practicante en Estudio de Arquitectura,77683051-8,367427,Trabajo presencial,Jornadas de turnos
90348,Practicante en Diseño Editorial,77683051-8,204336,Trabajo remoto,Jornada de medio tiempo
99964,Practicante en Energía Renovable,77683069-0,250393,Trabajo presencial,Jornada de tiempo parcial
91867,Practicante en Petrología,77683069-0,245870,Trabajo presencial,Jornadas flexibles
41861,Practicante en Química Orgánica,77683069-0,213432,Trabajo remoto,Jornada de medio tiempo
22597,Practicante en Fisioterapia Deportiva,77683069-0,283705,Trabajo presencial,Jornada de tiempo completo
50558,Practicante en Cuidados Intensivos,77683069-0,452867,Trabajo remoto,Jornadas flexibles
2328,Practicante en Sociología de la Educación,77683069-0,231762,Trabajo presencial,Jornadas flexibles
36659,Practicante en Protección de Menores,77682773-8,288465,Trabajo remoto,Jornada de tiempo completo
80490,Practicante en Sistemas de Control,77682773-8,251019,Trabajo remoto,Jornada de medio tiempo
12737,Practicante en Robótica,77682773-8,308979,Trabajo remoto,Jornada de tiempo parcial
57614,Practicante en Ortodoncia,77683023-2,229786,Trabajo presencial,Jornada de tiempo completo
12124,Practicante en Laboratorio de Física Aplicada,77683023-2,282212,Trabajo presencial,Jornadas de turnos
4401,Practicante en Biología Marina,77683023-2,363251,Trabajo remoto,Jornada de tiempo completo
90268,Practicante en Robótica,77683023-2,277201,Trabajo presencial,Jornadas de turnos
91771,Practicante en Gestión de Proyectos,77683405-K,371488,Trabajo presencial,Jornadas flexibles
1343,Practicante en Demografía,77683405-K,212669,Trabajo presencial,Jornada de tiempo completo
42707,Practicante en Atención Primaria,77683405-K,312270,Trabajo presencial,Jornadas de turnos
15056,Practicante en Ciberseguridad,77683405-K,287388,Trabajo remoto,Jornada de tiempo parcial
92,Practicante en Estudios de Género,77683405-K,404879,Trabajo remoto,Jornadas de turnos
12194,Practicante en Agencia de Diseño,77683899-3,209152,Trabajo remoto,Jornada de tiempo parcial
50301,Practicante en Demografía,77683899-3,233442,Trabajo remoto,Jornadas flexibles
42721,Practicante en Química Orgánica,77683713-K,262920,Trabajo presencial,Jornada de medio tiempo
98035,Practicante en Museología,77684074-2,281482,Trabajo presencial,Jornada de tiempo completo
10749,Practicante en Inteligencia Artificial,77684074-2,328874,Trabajo remoto,Jornadas flexibles
38734,Practicante en Obras Civiles,77684074-2,325178,Trabajo remoto,Jornada de tiempo completo
31400,Practicante en Rehabilitación Deportiva,77684074-2,340399,Trabajo remoto,Jornada de tiempo parcial
24521,Practicante en Pedagogía Inclusiva,77685207-4,240863,Trabajo remoto,Jornada de medio tiempo
96716,Practicante en Escuela Primaria,77685207-4,463628,Trabajo remoto,Jornadas flexibles
40731,Practicante en Electrónica de Potencia,77685207-4,285566,Trabajo remoto,Jornadas de turnos
4569,Practicante en Rehabilitación Deportiva,77685207-4,220574,Trabajo presencial,Jornada de medio tiempo
24221,Practicante en Petrología,77684289-3,264018,Trabajo presencial,Jornadas flexibles
30737,Practicante en Diseño de Interiores,77684289-3,207800,Trabajo presencial,Jornada de medio tiempo
53793,Practicante en Salud Mental,77684289-3,261794,Trabajo presencial,Jornada de medio tiempo
35217,Practicante en Estimulación Temprana,77684289-3,220804,Trabajo presencial,Jornada de medio tiempo
37133,Practicante en Estudio de Arquitectura,77684923-5,271571,Trabajo remoto,Jornada de tiempo parcial
33177,Practicante en Gestión de Proyectos,77684923-5,205194,Trabajo remoto,Jornada de medio tiempo
33025,Practicante en Geofísica,77684923-5,212203,Trabajo remoto,Jornada de tiempo completo
65482,Practicante en Gestión de Proyectos,77684149-8,243285,Trabajo remoto,Jornada de tiempo completo
80919,Practicante en Biología Marina,77684149-8,248011,Trabajo remoto,Jornada de tiempo completo
70110,Practicante en Rehabilitación Deportiva,77684149-8,271747,Trabajo remoto,Jornada de medio tiempo
37287,Practicante en Estimulación Temprana,77684149-8,245634,Trabajo presencial,Jornada de tiempo completo
38853,Practicante en Internet de las Cosas,77684149-8,323649,Trabajo presencial,Jornadas de turnos
59502,Practicante en Intervención Comunitaria,77684149-8,358303,Trabajo presencial,Jornada de tiempo completo
60994,Practicante en Ginecología,77685336-4,211041,Trabajo remoto,Jornada de medio tiempo
98463,Practicante en Escuela Primaria,77685528-6,209736,Trabajo presencial,Jornada de tiempo completo
39647,Practicante en Demografía,77685528-6,200129,Trabajo presencial,Jornadas flexibles
94370,Practicante en Educación Especial,77685528-6,260453,Trabajo presencial,Jornadas flexibles
94891,Practicante en Pedagogía Montessori,77685528-6,271328,Trabajo presencial,Jornada de medio tiempo
64344,Practicante en Microbiología,77685528-6,350130,Trabajo presencial,Jornada de medio tiempo
47641,Practicante en Automatización,77685528-6,219459,Trabajo remoto,Jornada de tiempo completo
53100,Practicante en Derecho Penal,77685528-6,208383,Trabajo presencial,Jornadas de turnos
80016,Practicante en Energía Renovable,77685552-9,200812,Trabajo presencial,Jornadas de turnos
75447,Practicante en Rehabilitación Deportiva,77685552-9,273225,Trabajo remoto,Jornadas flexibles
80232,Practicante en Geología Ambiental,77685552-9,414794,Trabajo presencial,Jornada de medio tiempo
62985,Practicante en Estudio de Arquitectura,77685552-9,349147,Trabajo remoto,Jornada de tiempo parcial
79544,Practicante en Automatización,77685552-9,385395,Trabajo remoto,Jornadas flexibles
33253,Practicante en Psicomotricidad Infantil,77685552-9,370612,Trabajo remoto,Jornada de tiempo completo
49672,Practicante en Microbiología,77685552-9,221985,Trabajo presencial,Jornada de tiempo completo
54140,Practicante en Terapia Respiratoria,77685552-9,275936,Trabajo presencial,Jornada de tiempo completo
88364,Practicante en Terapia Respiratoria,77685236-8,201659,Trabajo remoto,Jornada de tiempo parcial
87173,Practicante en Investigación Social,77685236-8,269282,Trabajo presencial,Jornadas flexibles
54245,Practicante en Edición de Video,77685236-8,299354,Trabajo remoto,Jornadas flexibles
2415,Practicante en Investigación Histórica,77685236-8,270015,Trabajo presencial,Jornada de tiempo completo
53820,Practicante en Urbanismo,77685236-8,371182,Trabajo remoto,Jornada de tiempo completo
9992,Practicante en Petrología,77685236-8,320647,Trabajo presencial,Jornadas flexibles
49393,Practicante en Pedagogía Montessori,77686641-5,331469,Trabajo remoto,Jornada de medio tiempo
99461,Practicante en Trabajo Social de Salud,77686641-5,226300,Trabajo presencial,Jornada de tiempo parcial
83604,Practicante en Farmacología,77686641-5,222611,Trabajo presencial,Jornadas flexibles
39692,Practicante en Química Analítica,77686641-5,251557,Trabajo remoto,Jornada de tiempo completo
95371,Practicante en Nanotecnología,77686641-5,310868,Trabajo presencial,Jornadas flexibles
70866,Practicante en Ciberseguridad,77686641-5,318215,Trabajo presencial,Jornadas de turnos
32472,Practicante en Urbanismo,77686641-5,224851,Trabajo remoto,Jornada de medio tiempo
59101,Practicante en Psicología Escolar,77686641-5,297995,Trabajo remoto,Jornadas de turnos
1332,Practicante en Edición de Video,77686429-3,401897,Trabajo presencial,Jornadas flexibles
40557,Practicante en Ilustración Digital,77686429-3,279951,Trabajo presencial,Jornada de medio tiempo
49549,Practicante en Neurorehabilitación,77686429-3,314523,Trabajo remoto,Jornada de medio tiempo
95872,Practicante en Estimulación Temprana,77686429-3,329246,Trabajo presencial,Jornada de tiempo parcial
49171,Practicante en Geología Ambiental,77686631-8,244512,Trabajo presencial,Jornada de tiempo parcial
69684,Practicante en Odontopediatría,77686631-8,200605,Trabajo remoto,Jornada de medio tiempo
36996,Practicante en Pedagogía Inclusiva,77686631-8,280291,Trabajo presencial,Jornadas flexibles
51298,Practicante en Psicomotricidad Infantil,77686631-8,203524,Trabajo presencial,Jornada de tiempo parcial
6887,Practicante en Diseño Editorial,77686631-8,252925,Trabajo remoto,Jornada de tiempo parcial
53404,Practicante en Escuela Primaria,77686509-5,228579,Trabajo remoto,Jornadas de turnos
72471,Practicante en Docencia Histórica,77686509-5,369379,Trabajo presencial,Jornada de medio tiempo
30654,Practicante en Gestión Escolar,77687212-1,347915,Trabajo remoto,Jornada de tiempo completo
82186,Practicante en Astrofísica,77687212-1,372755,Trabajo presencial,Jornada de tiempo parcial
12405,Practicante en Cirugía,77687212-1,337403,Trabajo presencial,Jornadas de turnos
56807,Practicante en Periodoncia,77687783-2,319960,Trabajo remoto,Jornada de tiempo completo
95024,Practicante en Laboratorio Biológico,77687179-6,259436,Trabajo remoto,Jornadas de turnos
48742,Practicante en Docencia Histórica,77687179-6,315836,Trabajo presencial,Jornada de tiempo parcial
14872,Practicante en Asistencia Social,77687179-6,264624,Trabajo remoto,Jornadas de turnos
1666,Practicante en Patrimonio Cultural,77687179-6,464367,Trabajo presencial,Jornadas de turnos
29163,Practicante en Ilustración Digital,77687179-6,235348,Trabajo remoto,Jornada de tiempo parcial
73434,Practicante en Protección de Menores,77687179-6,215148,Trabajo presencial,Jornada de tiempo parcial
47333,Practicante en Optimización de Procesos,77687179-6,435181,Trabajo presencial,Jornadas de turnos
43247,Practicante en Química Analítica,77687179-6,318650,Trabajo presencial,Jornada de medio tiempo
